TICKER	DATE	OPEN	HIGH	LOW	CLOSE	VOL	WAPRICE
RTSI	2000-09-14	210.47	215.59	207.94	215.59	14	211.1613
RTSI	2000-09-15	212.2	213.43	210.54	210.54	14	212.4846
RTSI	2000-09-18	204.01	204.01	198.61	198.61	15	202.3939
RTSI	2000-09-19	192.27	200.19	192.27	200.19	14	196.2227
RTSI	2000-09-20	200.32	200.32	193.19	193.19	14	195.4821
RTSI	2000-09-21	194.56	195.12	191.37	194.37	14	192.7551
RTSI	2000-09-22	187.6	188.36	179.98	179.98	14	185.3558
RTSI	2000-09-25	189.69	194.18	189.09	194.18	15	190.3394
RTSI	2000-09-26	194.67	194.98	192.82	192.99	14	193.7838
RTSI	2000-09-27	193.26	199.89	193.26	199.88	14	197.6163
RTSI	2000-09-28	198.95	198.95	196.98	197.4	16	198.0454
RTSI	2000-09-29	199.83	199.98	198.17	199.08	14	198.9568
RTSI	2000-10-02	198.46	203.83	198.46	203.83	15	201.5457
RTSI	2000-10-03	208.77	212.91	208.77	212.91	14	210.2303
RTSI	2000-10-04	211.12	212.5	204	204.5	15	208.5104
RTSI	2000-10-05	205.39	205.71	197.97	197.97	14	201.9663
RTSI	2000-10-06	194.59	197.45	194.59	197.2	14	196.5853
RTSI	2000-10-09	194.26	194.26	192.58	193.61	10	193.9609
RTSI	2000-10-10	194.72	195.95	192.26	192.99	14	194.4054
RTSI	2000-10-11	190.28	190.43	185.88	187.22	14	188.6161
RTSI	2000-10-12	186.14	188.17	183.55	187.33	14	185.7689
RTSI	2000-10-13	182.57	184.46	182.53	184.24	16	184.1619
RTSI	2000-10-16	190.01	195.26	189.64	194.88	14	192.214
RTSI	2000-10-17	193.19	196.1	191.56	196.1	14	193.5579
RTSI	2000-10-18	192.2	192.61	183.98	183.98	14	190.1774
RTSI	2000-10-19	189.24	193.33	189.24	193.33	14	190.957
RTSI	2000-10-20	198.86	199.63	197.62	198.88	14	198.2027
RTSI	2000-10-23	200.33	200.33	196.23	196.85	14	198.279
RTSI	2000-10-24	194.62	197.2	194.62	196.52	14	196.2398
RTSI	2000-10-25	194.23	194.23	190.46	191.11	14	192.1574
RTSI	2000-10-26	188.04	188.86	188.01	188.86	17	188.4749
RTSI	2000-10-27	189.93	190.75	189.18	190.75	14	189.9139
RTSI	2000-10-30	191.68	191.68	187.98	187.98	14	190.4444
RTSI	2000-10-31	187.82	189.92	187.71	189	14	188.5837
RTSI	2000-11-01	192.52	195.6	192.52	194.09	16	193.4717
RTSI	2000-11-02	194.07	194.07	190.56	192.75	15	192.2887
RTSI	2000-11-03	192.18	192.36	189.54	189.54	14	191.7565
RTSI	2000-11-04	188.62	189.04	188.39	189.04	14	188.669
RTSI	2000-11-08	184.76	185.04	182.08	184.54	14	184.3592
RTSI	2000-11-09	183.26	183.42	178.33	178.33	14	180.7765
RTSI	2000-11-10	178.55	182	178.4	178.4	14	179.9907
RTSI	2000-11-13	175.98	175.98	174.71	174.74	17	175.9886
RTSI	2000-11-14	177.33	179.35	177.33	179.35	14	178.1771
RTSI	2000-11-15	179.07	179.58	177.72	177.72	14	178.9275
RTSI	2000-11-16	177.14	179.03	177.14	178.16	21	178.2428
RTSI	2000-11-17	178.32	180.14	178.32	178.73	16	179.3099
RTSI	2000-11-20	178.15	178.15	173.31	173.31	15	176.3788
RTSI	2000-11-21	173.65	174.34	172.16	172.16	14	173.4459
RTSI	2000-11-22	169.68	169.68	162.55	166.24	14	166.2163
RTSI	2000-11-23	164.89	167.09	163.74	165.92	14	165.37
RTSI	2000-11-24	166.28	167.79	166.15	167.36	14	166.8355
RTSI	2000-11-27	169.55	172.5	169.55	171.8	15	170.9428
RTSI	2000-11-28	169.87	169.87	164.84	165.16	15	167.7045
RTSI	2000-11-29	162.54	162.54	160.33	160.95	15	161.411
RTSI	2000-11-30	156.04	156.04	143.42	143.42	13	150.0612
RTSI	2000-12-01	146.98	146.98	137.56	141.71	14	142.0562
RTSI	2000-12-04	142.41	143.48	140.01	141.58	14	141.7119
RTSI	2000-12-05	145.84	155.1	145.84	155.1	14	150.4405
RTSI	2000-12-06	163.02	163.02	158.64	161.16	14	160.2526
RTSI	2000-12-07	156.41	159.65	151.34	151.34	15	156.315
RTSI	2000-12-08	154.01	163.03	153.94	163.03	14	157.1531
RTSI	2000-12-09	161.5	161.5	158.42	159.69	14	159.5729
RTSI	2000-12-13	160.42	161.39	158.31	160.5	14	159.7106
RTSI	2000-12-14	158.26	158.26	149.89	149.89	16	153.3301
RTSI	2000-12-15	139.72	141.61	136.71	136.71	14	140.1418
RTSI	2000-12-18	137.39	142.8	137.39	142.8	14	140.2566
RTSI	2000-12-19	140.72	141.73	140.13	141.25	14	140.987
RTSI	2000-12-20	139.35	139.35	134.97	135.31	14	136.8778
RTSI	2000-12-21	131.01	132.59	130.32	132.07	14	132.0077
RTSI	2000-12-22	135.06	138.17	134.45	138.17	14	135.0623
RTSI	2000-12-25	139.14	140.71	139	140.71	14	139.7382
RTSI	2000-12-26	140.17	141.27	139.83	141.17	14	140.3472
RTSI	2000-12-27	140.86	140.86	139.32	139.82	14	140.2578
RTSI	2000-12-28	140.7	140.82	139.76	140.82	14	140.3443
RTSI	2000-12-29	142.38	143.55	142.36	143.29	14	143.0139
RTSI	2001-01-03	137.95	137.95	130.06	131.02	14	135.2139
RTSI	2001-01-04	141.38	143.03	141.36	142.15	15	140.835
RTSI	2001-01-05	142.35	146.95	142.31	145.68	14	144.388
RTSI	2001-01-09	147.37	148.42	145.02	146.88	14	146.6868
RTSI	2001-01-10	153.58	155.95	153.58	154.68	14	154.1151
RTSI	2001-01-11	156	160.28	155	158.77	14	157.9359
RTSI	2001-01-12	161.3	161.83	160.62	160.62	14	161.0587
RTSI	2001-01-15	159.45	163.55	159.45	163.55	14	161.1305
RTSI	2001-01-16	164.75	164.75	163.19	163.34	14	163.7653
RTSI	2001-01-17	164.72	170	164.4	170	14	166.5636
RTSI	2001-01-18	170.51	170.51	166.72	168.09	15	168.4123
RTSI	2001-01-19	171.51	173.73	171.51	172	14	172.2899
RTSI	2001-01-22	168.56	168.56	165.39	166.33	14	167.0638
RTSI	2001-01-23	166.77	169.41	166.77	168.59	14	168.4273
RTSI	2001-01-24	174.88	175.08	173.77	174.43	14	173.9693
RTSI	2001-01-25	173.29	178.79	173.29	176.76	14	176.7309
RTSI	2001-01-26	177.3	178.9	177.29	178.9	14	177.7795
RTSI	2001-01-29	176.77	176.77	171.99	173.12	14	173.5638
RTSI	2001-01-30	171.12	173.64	171.12	173.64	14	172.6923
RTSI	2001-01-31	172.51	173.53	171.68	173.53	14	172.4488
RTSI	2001-02-01	172.33	172.33	170.33	170.33	14	171.0597
RTSI	2001-02-02	169.05	170.84	168.32	170.84	14	169.5131
RTSI	2001-02-05	166.89	166.98	165.37	165.37	14	166.6601
RTSI	2001-02-06	166.56	169.21	166.56	168.84	17	168.1619
RTSI	2001-02-07	168.31	168.31	165.99	166.6	14	167.2592
RTSI	2001-02-08	167.2	170.4	167.2	170.4	16	168.8265
RTSI	2001-02-09	169.99	170.01	168.39	168.67	15	169.3521
RTSI	2001-02-12	168.16	170.1	168.16	169.07	17	169.3396
RTSI	2001-02-13	171.45	177.05	171.43	177.05	14	173.4215
RTSI	2001-02-14	178.79	178.93	177.24	178.61	14	177.9836
RTSI	2001-02-15	181.1	186.74	181.1	186.74	14	184.0993
RTSI	2001-02-16	185.69	185.69	180.11	180.11	14	183.6498
RTSI	2001-02-19	181.22	181.22	176.67	177.3	14	178.3593
RTSI	2001-02-20	178.36	179.91	175.29	176.27	14	177.6875
RTSI	2001-02-21	169.46	169.46	161.12	162.39	14	164.9133
RTSI	2001-02-22	166.26	168.83	165.7	168.83	14	166.7569
RTSI	2001-02-23	168.76	168.76	161.95	161.95	14	165.277
RTSI	2001-02-26	165.45	166.82	165.23	166.82	16	165.6864
RTSI	2001-02-27	166.31	166.31	162.6	162.86	15	164.7821
RTSI	2001-02-28	161.77	164.76	161.77	164.76	14	162.9669
RTSI	2001-03-01	161.04	162.07	159.57	161.55	14	161.268
RTSI	2001-03-02	162.27	164.11	162.27	162.4	14	163.0427
RTSI	2001-03-05	164.95	168.56	164.77	168.56	14	165.6533
RTSI	2001-03-06	173.65	178.61	173.65	178.16	14	176.3722
RTSI	2001-03-07	175.57	180.48	174.18	180.48	14	176.265
RTSI	2001-03-11	176.85	177.36	176.85	177.34	14	177.3117
RTSI	2001-03-12	174.28	174.4	173.42	174.03	14	174.2267
RTSI	2001-03-13	170.37	174.75	170.37	174.75	14	172.953
RTSI	2001-03-14	176.4	176.4	167.25	167.46	14	172.6343
RTSI	2001-03-15	169.63	173.41	169.56	173.32	14	171.385
RTSI	2001-03-16	172.45	174.24	171.48	174.24	14	172.6901
RTSI	2001-03-19	175.89	178.82	175.89	178.38	14	177.5339
RTSI	2001-03-20	180.83	180.83	178.81	178.81	14	179.7883
RTSI	2001-03-21	176.65	176.65	174.69	174.86	14	175.6211
RTSI	2001-03-22	173.32	173.32	171.33	173.21	14	172.3755
RTSI	2001-03-23	173.02	174	173.02	174	14	173.547
RTSI	2001-03-26	174.53	175.38	174.53	175.38	14	174.8611
RTSI	2001-03-27	174.74	175.18	173.95	175.18	17	174.7788
RTSI	2001-03-28	176.52	176.52	173.46	173.46	14	174.9779
RTSI	2001-03-29	170.28	170.58	169.03	169.2	14	170.0221
RTSI	2001-03-30	168.15	169.53	168.15	169.46	14	169.1326
RTSI	2001-04-02	169.62	169.62	166.82	167.58	14	168.0126
RTSI	2001-04-03	166.27	166.27	163.03	163.65	14	164.2612
RTSI	2001-04-04	158.73	161.79	158.29	161.27	14	160.4174
RTSI	2001-04-05	164.13	167.33	164.13	167.33	14	165.5152
RTSI	2001-04-06	169.17	169.17	165.88	166.17	14	166.9505
RTSI	2001-04-09	165.88	166.93	164.84	166.93	14	165.8128
RTSI	2001-04-10	167.4	169.02	167.07	168.63	14	168.0851
RTSI	2001-04-11	169.13	171.2	169.08	171.2	14	169.669
RTSI	2001-04-12	171.59	171.59	169.21	169.21	14	170.3109
RTSI	2001-04-13	170.26	171.36	170.2	171.36	14	170.6165
RTSI	2001-04-16	170.94	171.01	169.19	169.26	14	170.277
RTSI	2001-04-17	167.18	167.18	164.88	166.8	14	166.3191
RTSI	2001-04-18	169.64	171.85	169.64	171.51	14	170.7752
RTSI	2001-04-19	175.74	175.85	174.25	174.92	14	174.8331
RTSI	2001-04-20	174.33	174.33	171.84	171.84	14	172.9455
RTSI	2001-04-23	170.19	170.23	168.42	168.42	14	169.704
RTSI	2001-04-24	170.55	170.79	169.47	170.14	14	170.0676
RTSI	2001-04-25	169.98	171.74	169.96	171.74	14	170.3127
RTSI	2001-04-26	174.55	177.36	174.09	177.36	14	175.1514
RTSI	2001-04-27	179.59	182.53	177.8	182.53	14	179.561
RTSI	2001-04-28	182.64	182.77	180.66	180.68	14	181.7367
RTSI	2001-05-03	186.43	187.39	184.86	184.86	11	185.5026
RTSI	2001-05-04	184.6	187.1	184.6	185.95	15	185.7944
RTSI	2001-05-07	188.74	189.19	188.12	189.19	14	188.3878
RTSI	2001-05-08	190.57	195.33	190.57	194.99	14	193.394
RTSI	2001-05-10	196.09	198.08	196.09	198.08	15	197.0637
RTSI	2001-05-11	196.94	196.94	195.33	195.33	14	196.3859
RTSI	2001-05-14	193.56	193.56	191.89	192.96	14	192.8433
RTSI	2001-05-15	192.6	193.03	192.05	192.94	14	192.5469
RTSI	2001-05-16	191.86	192.44	191.34	192.06	14	191.8382
RTSI	2001-05-17	197.85	201.24	197.85	200.38	14	199.3116
RTSI	2001-05-18	200.23	203.09	200.1	203.09	14	201.7516
RTSI	2001-05-21	205.42	207.99	205.42	207.17	15	206.5848
RTSI	2001-05-22	208.69	209.45	205.67	205.67	14	207.6761
RTSI	2001-05-23	204.81	208.22	204.81	207.9	14	206.935
RTSI	2001-05-24	207.32	207.91	204.94	205.08	14	206.4742
RTSI	2001-05-25	205.49	205.49	201.27	201.95	14	203.139
RTSI	2001-05-28	200	201.6	200	201.6	14	200.6737
RTSI	2001-05-29	204.33	205.09	202.28	202.28	14	203.7841
RTSI	2001-05-30	202.42	205.94	202.38	205.55	14	204.2718
RTSI	2001-05-31	205.97	209.6	205.97	208.8	14	208.2102
RTSI	2001-06-01	208.82	213.47	208.53	213.47	15	210.3901
RTSI	2001-06-04	218.14	219.64	218.14	218.18	14	218.3971
RTSI	2001-06-05	217	217	212.38	212.38	9	215.0867
RTSI	2001-06-06	214.32	214.32	212.68	213.41	14	213.29
RTSI	2001-06-07	210.05	210.05	208.58	209.3	14	209.6007
RTSI	2001-06-08	212.13	214.99	211.45	211.45	14	213.0221
RTSI	2001-06-09	211.35	211.61	211.11	211.61	14	211.4071
RTSI	2001-06-13	210.44	210.44	209.36	210.14	16	210.2319
RTSI	2001-06-14	209.52	209.52	207.25	207.97	14	208.2293
RTSI	2001-06-15	209.12	211.01	209.12	210.33	15	210.262
RTSI	2001-06-18	212.72	215.26	212.72	214.94	14	214.1079
RTSI	2001-06-19	217.76	220.08	217.76	220.08	15	218.7847
RTSI	2001-06-20	218.92	219.56	218.35	219.42	14	219.085
RTSI	2001-06-21	220.51	221.95	220.51	221.82	14	221.3871
RTSI	2001-06-22	224.82	229.28	224.82	227.87	14	227.0907
RTSI	2001-06-25	228.98	228.98	224.95	224.95	14	226.4543
RTSI	2001-06-26	225.24	225.24	221.98	222.4	14	223.0686
RTSI	2001-06-27	222.73	222.73	221.69	222	14	222.2836
RTSI	2001-06-28	219.02	220.68	216.58	218.91	15	218.9707
RTSI	2001-06-29	218.75	218.75	214.94	216.11	16	217.0125
RTSI	2001-07-02	216.51	216.59	214.79	214.79	14	216.1257
RTSI	2001-07-03	213.74	213.74	212.54	212.54	15	213.1413
RTSI	2001-07-04	210.86	214.42	210.86	214.42	14	212.44
RTSI	2001-07-05	214.88	218.08	213.85	218.08	15	216.2307
RTSI	2001-07-06	214.94	215.04	212.74	212.74	14	214.43
RTSI	2001-07-09	211.76	211.76	207.96	209.19	16	209.2619
RTSI	2001-07-10	209.34	210.99	207.88	207.88	14	209.5629
RTSI	2001-07-11	201.02	201.02	195.73	196.13	14	198.4014
RTSI	2001-07-12	199.34	204.98	198.74	200.76	15	201.1127
RTSI	2001-07-13	199.03	200.63	198.69	200.63	14	199.7871
RTSI	2001-07-16	201.01	202.35	200.51	202.06	14	201.41
RTSI	2001-07-17	201.87	202.7	198.97	198.97	14	201.465
RTSI	2001-07-18	199.23	199.23	195.43	195.43	14	196.8586
RTSI	2001-07-19	194.18	196.31	192.49	196.31	14	194.3543
RTSI	2001-07-20	197.05	197.58	195.58	196.2	15	196.8107
RTSI	2001-07-23	196.62	198.43	196.62	197.98	14	197.5479
RTSI	2001-07-24	197.39	197.43	194.94	195.04	14	195.8643
RTSI	2001-07-25	196.69	198.35	196.69	198.35	15	196.9993
RTSI	2001-07-26	200.85	203.82	200.85	203.82	14	201.9993
RTSI	2001-07-27	206.01	206.04	201.05	201.05	14	203.6743
RTSI	2001-07-30	201.1	201.1	199.57	199.82	14	200.2957
RTSI	2001-07-31	199.16	199.16	196.12	196.12	14	198.0764
RTSI	2001-08-01	196.59	196.6	194.17	195.08	14	195.0057
RTSI	2001-08-02	195.28	196.39	195.12	196.39	14	195.4979
RTSI	2001-08-03	196.51	197	195.61	195.61	14	196.4079
RTSI	2001-08-06	194.76	194.76	192.24	192.69	14	193.6971
RTSI	2001-08-07	191.3	191.3	187.74	189.38	14	189.2986
RTSI	2001-08-08	189.92	190.34	189.29	190.34	14	189.7643
RTSI	2001-08-09	189.18	191.56	188.79	191.56	14	189.66
RTSI	2001-08-10	192.4	194.81	192.4	194.21	14	193.2864
RTSI	2001-08-13	193.09	193.84	192.82	193.54	14	193.2993
RTSI	2001-08-14	195.45	196.35	195.45	196.35	15	195.584
RTSI	2001-08-15	195.36	195.36	193.94	193.99	14	194.8914
RTSI	2001-08-16	192.79	193.12	192.6	192.68	14	192.9271
RTSI	2001-08-17	193.58	194.95	192.01	192.01	14	193.5307
RTSI	2001-08-20	191.04	193.26	191.04	193.26	14	192.235
RTSI	2001-08-21	194.96	195.29	193.73	193.73	14	194.435
RTSI	2001-08-22	194.35	199.94	194.35	199.94	14	196.4579
RTSI	2001-08-23	200.7	201.25	199.43	201.25	14	199.9679
RTSI	2001-08-24	203.06	205.87	202.97	205.54	14	204.6871
RTSI	2001-08-27	208.73	212.55	208.73	210.11	15	210.084
RTSI	2001-08-28	211.18	211.59	210.2	211.59	14	210.7786
RTSI	2001-08-29	209.38	209.38	206.59	207.54	15	208.0653
RTSI	2001-08-30	204.85	205.31	202.86	202.86	14	204.6164
RTSI	2001-08-31	200.99	205.41	200.99	205.41	14	203.0936
RTSI	2001-09-03	207.43	209.57	207.43	209.57	14	208.1386
RTSI	2001-09-04	212.48	212.48	210.79	210.79	14	211.6093
RTSI	2001-09-05	210.65	210.65	209.06	209.79	14	209.835
RTSI	2001-09-06	211.5	211.5	208.78	208.78	14	210.0293
RTSI	2001-09-07	208.93	208.93	207.19	207.21	14	208.3493
RTSI	2001-09-10	207.43	208.27	205.14	205.59	14	206.5614
RTSI	2001-09-11	206.99	207.67	206.13	206.13	14	207.0657
RTSI	2001-09-12	200.15	200.15	193.88	195.11	15	196.754
RTSI	2001-09-13	195.75	198.61	195.68	198.61	14	196.8614
RTSI	2001-09-14	197.72	197.78	192.03	192.03	14	194.9093
RTSI	2001-09-17	188.9	190.02	186.71	189.93	14	188.575
RTSI	2001-09-18	191.85	193.98	191.85	193.98	14	192.3493
RTSI	2001-09-19	196.95	199.21	196.95	199.21	14	198.0043
RTSI	2001-09-20	196.15	196.15	193.6	193.6	14	195.1807
RTSI	2001-09-21	189.4	189.4	183.57	183.67	14	187.1736
RTSI	2001-09-24	189.4	189.67	183.66	186.02	14	186.5279
RTSI	2001-09-25	179.32	179.32	176.64	179.2	14	178.4836
RTSI	2001-09-26	177.04	178.08	176.53	176.79	14	177.4221
RTSI	2001-09-27	176.97	177.48	176.49	176.49	14	177.1286
RTSI	2001-09-28	178.76	180.79	178.76	180.25	14	179.7529
RTSI	2001-10-01	181.71	182.6	179.67	179.9	14	180.7643
RTSI	2001-10-02	180.04	180.04	177.93	178.12	14	178.9029
RTSI	2001-10-03	176.56	176.56	173.69	174.2	14	175.2264
RTSI	2001-10-04	175.59	176.7	175.23	175.9	14	175.6579
RTSI	2001-10-05	175.1	177.3	175.1	176.76	15	176.428
RTSI	2001-10-08	175.06	175.83	174.52	175.83	14	175.2136
RTSI	2001-10-09	176.43	178.59	176.43	178.59	14	177.8357
RTSI	2001-10-10	180.98	183.88	180.98	183.88	14	182.2236
RTSI	2001-10-11	187.53	191.45	187.53	191.45	14	189.5814
RTSI	2001-10-12	193.04	193.04	190.11	190.89	14	191.2486
RTSI	2001-10-15	188.01	188.75	188.01	188.75	14	188.6057
RTSI	2001-10-16	190.34	192.21	190.34	192.21	14	191.2471
RTSI	2001-10-17	196.01	198	196.01	197.55	15	196.6453
RTSI	2001-10-18	194.21	194.21	191.4	191.4	14	193.0721
RTSI	2001-10-19	191.24	191.34	189.3	190.98	15	190.6193
RTSI	2001-10-22	193.31	196.89	193.31	196.89	14	195.6407
RTSI	2001-10-23	195.21	198.16	195.05	198.16	14	196.1336
RTSI	2001-10-24	197.39	200.3	197.39	198.57	14	199.3207
RTSI	2001-10-25	200.19	200.2	195.81	195.81	14	198.9521
RTSI	2001-10-26	197.35	199.09	197.26	199.09	16	197.7587
RTSI	2001-10-29	200.52	201.04	199.43	201.04	14	199.9221
RTSI	2001-10-30	200.74	204.8	200.74	204.71	14	203.1014
RTSI	2001-10-31	205.39	205.39	203.46	204.04	14	204.1543
RTSI	2001-11-01	203.62	204.28	202.89	204.13	15	203.8273
RTSI	2001-11-02	204.38	207	203.37	203.52	14	204.8943
RTSI	2001-11-05	205.23	211.53	205.23	211.53	14	208.3614
RTSI	2001-11-06	212.25	212.25	207.36	207.36	14	208.9186
RTSI	2001-11-07	207.36	207.36	207.36	207.36	2	207.36
RTSI	2001-11-08	209.82	219	209.82	219	14	214.3857
RTSI	2001-11-09	219.53	226.13	218.99	225.04	14	221.8136
RTSI	2001-11-12	231.05	233.3	223.97	223.97	14	229.8607
RTSI	2001-11-13	226.75	236.53	226.61	236.53	14	231.0179
RTSI	2001-11-14	243.14	243.14	229.33	229.33	15	235.0827
RTSI	2001-11-15	219.33	219.33	215.13	215.56	14	217.4736
RTSI	2001-11-16	212.4	214.65	212.4	212.73	14	213.6271
RTSI	2001-11-19	213.75	217.19	213.75	216.15	14	215.65
RTSI	2001-11-20	218.51	221.26	218.51	221.06	16	219.7144
RTSI	2001-11-21	221.82	222.53	218.21	218.37	14	220.5143
RTSI	2001-11-22	219.37	229.61	219.37	229.61	14	224.2571
RTSI	2001-11-23	231.05	231.16	222.99	225.72	17	225.5112
RTSI	2001-11-26	225.93	229.64	225.93	226.12	14	227.6621
RTSI	2001-11-27	227.18	229.02	225.65	226.67	14	227.1671
RTSI	2001-11-28	226.08	226.19	223.88	223.88	15	224.944
RTSI	2001-11-29	222.28	223.58	221.12	223.58	14	222.3929
RTSI	2001-11-30	227.81	227.81	225.93	226.49	14	226.425
RTSI	2001-12-03	227.74	227.83	225.81	227.01	15	226.6727
RTSI	2001-12-04	231.21	234.99	231.21	234.99	14	232.6714
RTSI	2001-12-05	235.23	236.64	234.42	234.42	18	235.4478
RTSI	2001-12-06	238.03	241.3	238.03	241.3	14	239.3921
RTSI	2001-12-07	237.59	238.42	236.98	238.42	14	237.9379
RTSI	2001-12-10	240.24	241.33	240.24	240.56	14	240.5464
RTSI	2001-12-11	241.14	242.2	241.14	241.92	17	241.5724
RTSI	2001-12-13	238.63	238.63	231.15	231.15	15	236.558
RTSI	2001-12-14	230.3	230.3	228.41	229.39	14	229.1807
RTSI	2001-12-17	232.77	235.48	232.77	235.48	14	233.82
RTSI	2001-12-18	236.3	238.37	236.3	237.68	14	237.5307
RTSI	2001-12-19	238.39	243.45	238.39	242.84	14	241.1829
RTSI	2001-12-20	243.02	248.08	243.02	247.24	14	246.1179
RTSI	2001-12-21	243.89	248.47	243.62	248.47	12	246.42
RTSI	2001-12-24	250.82	254.37	250.82	252.73	13	253.28
RTSI	2001-12-25	251.83	251.83	250.2	250.2	13	250.9415
RTSI	2001-12-26	250.47	252.02	250.14	251.95	13	250.9177
RTSI	2001-12-27	252.85	254.59	252.83	254.38	13	253.9654
RTSI	2001-12-28	256.53	257.69	256.41	256.75	13	257.0062
RTSI	2001-12-29	257.7	260.05	257.7	260.05	8	258.7625
RTSI	2002-01-03	262.03	267.7	262.03	267.7	11	264.39
RTSI	2002-01-04	271.81	276.85	271.76	276.85	11	281.30579
RTSI	2002-01-08	282.15	290.06	282.15	288.72	14	287.0907
RTSI	2002-01-09	286.07	292.54	286.07	290.67	13	289.92
RTSI	2002-01-10	289.22	289.22	285.58	286.59	13	287.3508
RTSI	2002-01-11	287.42	290.86	287.42	290.86	13	288.88
RTSI	2002-01-14	284.75	284.75	281.99	281.99	13	283.4162
RTSI	2002-01-15	278.08	283.8	277.34	283.8	13	280.9746
RTSI	2002-01-16	283.23	287.16	282.98	282.98	14	284.7343
RTSI	2002-01-17	283.4	289.57	283.4	289.53	13	287.5069
RTSI	2002-01-18	292.03	292.03	288.6	289.75	13	290.4823
RTSI	2002-01-21	291.24	294.18	291.24	293.13	15	292.9153
RTSI	2002-01-22	293.87	301.45	293.87	301.45	13	298.9362
RTSI	2002-01-23	299.72	300.46	295.96	295.96	14	298.8007
RTSI	2002-01-24	291.37	291.37	282.79	282.79	14	287.0529
RTSI	2002-01-25	281.59	284.33	278.34	278.34	13	281.9531
RTSI	2002-01-28	279.81	283.91	279.81	283.39	13	281.9862
RTSI	2002-01-29	286.31	294.59	286.06	294.22	13	290.13
RTSI	2002-01-30	286.39	286.39	281.39	283.68	13	283.6154
RTSI	2002-01-31	287.39	288.4	285.74	287.53	14	287.29
RTSI	2002-02-01	290.34	290.91	288.01	288.01	16	289.9519
RTSI	2002-02-04	286.67	288.65	285.87	288.65	13	286.8923
RTSI	2002-02-05	284.26	286.31	284.26	285.82	13	285.6908
RTSI	2002-02-06	289.21	292.76	288.99	292.76	13	290.5169
RTSI	2002-02-07	291.98	295.35	291.93	294.41	13	294.2885
RTSI	2002-02-08	295.96	296.84	293.82	293.82	13	295.2738
RTSI	2002-02-11	294.22	295.78	294.22	294.35	22	294.9432
RTSI	2002-02-12	299.37	300.82	297.83	298.32	13	299.2808
RTSI	2002-02-13	296.92	296.92	295.3	295.86	16	295.8781
RTSI	2002-02-14	289.93	295.48	289.89	294.83	13	292.6915
RTSI	2002-02-15	293.95	295.72	293.55	293.55	13	294.74
RTSI	2002-02-18	291.99	291.99	289.25	290.98	13	290.6785
RTSI	2002-02-19	290.87	292.08	288.86	288.86	15	290.8307
RTSI	2002-02-20	285.81	285.81	280.12	282.56	13	282.2185
RTSI	2002-02-21	287.15	288.97	286.68	288.97	13	287.6677
RTSI	2002-02-22	289.34	295.97	289.34	295.35	13	292.7615
RTSI	2002-02-26	297.15	301.32	294.33	294.33	13	298.99
RTSI	2002-02-27	294.82	294.82	290.21	291.64	13	292.1077
RTSI	2002-02-28	292.53	292.53	288.72	290.75	13	290.2
RTSI	2002-03-01	295.31	305.47	295.31	305.47	14	301.5764
RTSI	2002-03-04	321.55	324.43	318.35	319.05	13	321.2831
RTSI	2002-03-05	318.69	320.53	315.41	319.86	13	318.5885
RTSI	2002-03-06	317.42	319.3	316.67	319.3	13	318.1462
RTSI	2002-03-07	321.01	331.41	321.01	331.41	14	324.7121
RTSI	2002-03-11	331.25	331.25	319.49	319.49	13	326.8269
RTSI	2002-03-12	319.15	321.48	316.81	316.84	13	319.14
RTSI	2002-03-13	323.02	323.72	322.67	322.79	13	323.2062
RTSI	2002-03-14	323.82	332.24	323.65	332.24	14	329.5971
RTSI	2002-03-15	337.99	340.26	337.98	340.26	13	339.3123
RTSI	2002-03-18	344.12	348.98	344.12	348.44	13	347.4069
RTSI	2002-03-19	347.15	350.99	345.86	349.73	14	348.4921
RTSI	2002-03-20	347.23	347.23	340.79	340.79	13	343.1977
RTSI	2002-03-21	339.44	345.65	339.44	345.58	13	343.3662
RTSI	2002-03-22	345.96	348.5	345.96	347.55	13	347.3423
RTSI	2002-03-25	348.18	348.18	338.74	338.74	14	343.5414
RTSI	2002-03-26	334.7	335.24	333.26	334.24	13	334.2515
RTSI	2002-03-27	338.34	341.41	338.22	339.37	13	339.4931
RTSI	2002-03-28	343.01	349.16	343.01	349.16	13	345.5292
RTSI	2002-03-29	351.84	351.84	349.93	350.75	13	350.7662
RTSI	2002-04-01	350.47	350.47	348.3	349.77	13	349.3523
RTSI	2002-04-02	350.39	350.39	346.36	346.36	13	349.37
RTSI	2002-04-03	344.07	344.07	335.49	339.79	13	338.3531
RTSI	2002-04-04	339.01	340.5	338.99	340.03	13	339.7438
RTSI	2002-04-05	342.53	343.25	341.76	343.16	14	342.5171
RTSI	2002-04-08	341.08	347.48	341.08	346.44	16	344.8175
RTSI	2002-04-09	352.14	360.36	352.14	357.79	13	357.5423
RTSI	2002-04-10	359.61	367.6	359.61	367.6	13	364.74
RTSI	2002-04-11	368.28	368.28	362.05	366.38	19	365.2105
RTSI	2002-04-12	367.77	367.77	358.72	358.91	14	362.3771
RTSI	2002-04-15	361.82	374.04	361.82	372.27	13	370.1746
RTSI	2002-04-16	378.08	378.08	370.21	371.25	13	373.3954
RTSI	2002-04-17	374.39	376.24	374.27	376.11	14	375.5043
RTSI	2002-04-18	380.56	389.21	380.56	386.85	13	387.2031
RTSI	2002-04-19	387.49	387.49	381.97	386.71	20	385.6275
